numero_sinistr,Charge,exercice,Police
201100035703,-4368,2011,1439475
201100037462,2646,2011,1439489
201100031320,-100,2011,1439497
201100013531,10814,2011,1439505
201100037612,60150,2011,1439508
201100017481,1127.72,2011,1439528
201100050158,-4920,2011,1439535
201000049399,6000,2010,1439539
201100006603,6000,2011,1439542
201100021201,6000,2011,1439545
201100021259,3700,2011,1439545
201100005467,6000,2011,1439547
201100007729,-1000,2011,1439560
201000055886,6000,2010,1439567
201100012178,42150,2011,1439586
201100027871,-2200,2011,1439616
201100042969,-1602.59,2011,1439637
201100012927,3894.43,2011,1439643
201100000181,-1375,2011,1439657
201100053249,6416.87,2011,1439701
201100027764,6000,2011,1439706
201100039493,1053.73,2011,1439713
201100036623,6000,2011,1439717
201100000727,6000,2011,1439724
201100001946,6206.76,2011,1439735
201100029035,-2616.91,2011,1439735
201100000881,11701.23,2011,1439737
201100049808,6000,2011,1439740
201100011002,2269.34,2011,1439767
201100008867,48650,2011,1439768
201100054928,6000,2011,1439774
201100029787,8778,2011,1439777
201100012609,3000,2011,1439790
201100029031,7957.91,2011,1439801
201100028932,-4500,2011,1439837
201100044089,946.37,2011,1439873
201100042107,6000,2011,1439880
201100035512,6000,2011,1439880
201100019271,91001,2011,1439902
201100034607,6000,2011,1439902
201100031776,6000,2011,1439947
201100045909,9335.5,2011,1439952
201100036639,6000,2011,1439973
201100024560,5900,2011,1439998
201100047414,6000,2011,1440004
201100039108,6000,2011,1440009
201100045948,82469.08,2011,1440059
201100018480,6000,2011,1440063
201100056762,6000,2011,1440091
201100046723,0,2011,1440092
201100053255,1950,2011,1440153
201100053222,6000,2011,1440207
201100027676,1572,2011,1440208
201100041852,2030.6,2011,1440208
201100026221,-377.42,2011,1440232
201100048715,6000,2011,1440235
201100036629,5630,2011,1440290
201100027197,6000,2011,1440309
201100031099,-1080,2011,1440319
201100042061,17650,2011,1440358
201100053253,792.93,2011,1440386
201100045945,-2020,2011,1440410
201100058113,119650,2011,1440442
201100043180,5195.93,2011,1440450
201100041360,3000,2011,1440452
201100039679,29164.7,2011,1440458
201100044323,6000,2011,1440479
201100042947,35781.2,2011,1440550
201100044040,33962.7,2011,1440571
201100056713,36250,2011,1440603
201100045867,2833.2,2011,1440603
201100059275,8943,2011,1440616
201100059426,6000,2011,1440673
201100040311,55468.77,2011,1440770
200700021882,180475.65,2007,1441727
200800028819,-2862,2008,1441856
200700046866,6000,2007,1441882
201000027431,72591,2010,1441903
200900037876,102732.38,2009,1442080
200800002777,6804,2008,1442144
200700046176,145650,2007,1442424
200800049276,44375,2008,1442511
200900054611,80250,2009,1442841
200700046581,66750,2007,1442846
200800051699,307150,2008,1443046
200800039549,6000,2008,1443069
200900041434,28242.68,2009,1443131
200800031164,6000,2008,1443237
200800046134,28014,2008,1443465
200900052581,48150,2009,1443800
201100046715,50300,2011,1444020
200900055699,50150,2009,1444197
201100031098,36080.45,2011,1444271
201000032148,6000,2010,1444392
201000059534,22128.95,2010,1444418
201000056935,99650,2010,1444557
201100059041,91600,2011,1444643
201100060155,83650,2011,1445095
201100059584,50000,2011,1445109
201100049578,62150,2011,1445491
201100029475,4700,2011,1445624
201100055375,99169.4,2011,1445701
201100055208,51822.45,2011,1446066
200700027360,348038.54,2007,1447043
200800037810,226600,2008,1447054
200800036399,6000,2008,1447098
200700030885,40977.35,2007,1447187
200700035683,157553.16,2007,1447202
200700046044,71850,2007,1447239
201100059970,50300,2011,1447306
201000019624,25504.82,2010,1447311
201100042307,6000,2011,1447387
201100049246,90650,2011,1447428
201100061777,41650,2011,1447482
201000036109,126354,2010,1447511
200700046256,206395.9,2007,1447547
200800007098,36408.51,2008,1447647
200800016643,6000,2008,1447658
200800037967,3474,2008,1447710
200900011929,431150.75,2009,1447721
200700045581,46650,2007,1447728
201000051261,38745,2010,1447739
200800006997,-1676,2008,1447761
201100062148,80000,2011,1447818
200800051035,432294.06,2008,1447820
201000033587,32037,2010,1447822
200900053652,79116.43,2009,1447837
200900053215,167650,2009,1447837
201100011001,44950,2011,1447837
200700033040,96248.71,2007,1447873
200700046217,10183.5,2007,1447907
201000011702,204650,2010,1448018
201100061371,15132,2011,1448018
200800009239,6000,2008,1448029
200900052445,33123,2009,1448039
200900025351,6000,2009,1448039
201000043030,42150,2010,1448082
200800013156,381785,2008,1448189
201000024958,362670,2010,1448221
200800031459,-826,2008,1448280
200800036483,6000,2008,1448294
200900035711,15470.93,2009,1448338
201100049574,155576,2011,1448389
200800025335,18817.18,2008,1448479
200900007317,70543.14,2009,1448575
200900050815,48150,2009,1448617
201000039871,27981.14,2010,1448617
201000055600,43950,2010,1448620
201000054900,35205.83,2010,1448635
200900044174,2404,2009,1448661
201100055927,6000,2011,1448661
200800038980,6000,2008,1448685
200800048639,39240.49,2008,1448733
200900048654,111786.12,2009,1448754
200900004951,72795,2009,1448787
200900016441,7341.6,2009,1448953
200800038979,9729,2008,1448966
200900016826,39194.45,2009,1449058
200900047961,74530.55,2009,1449072
201000042973,41000,2010,1449106
200900039793,88904,2009,1449144
200900004582,59100.84,2009,1449254
200900048448,57090.47,2009,1449288
201000009810,60306.34,2010,1449305
200900007348,213650,2009,1449406
200900020897,71278.59,2009,1449443
201100037405,1632,2011,1449465
200900050601,120150,2009,1449472
201100015263,3000,2011,1449528
200900027384,44300,2009,1449574
200900008360,6000,2009,1449595
200900011939,54803.52,2009,1449599
200900049799,59737.23,2009,1449614
200900039998,50802.95,2009,1449614
200900053391,42150,2009,1449660
200900048520,67754,2009,1449769
201000044406,55262,2010,1449796
201000051677,60867.78,2010,1449818
201100045594,251.22,2011,1449926
201000051369,84690,2010,1450039
201100049558,-2328,2011,1450044
200900038722,54611.22,2009,1450058
200900048507,48903.27,2009,1450087
200900052010,279150,2009,1450113
200900052113,18838.15,2009,1450131
201000037088,36900,2010,1450134
200900027368,50775,2009,1450139
200900022819,6000,2009,1450168
200900050533,284995.43,2009,1450210
200900055532,110650,2009,1450360
201000049201,32355,2010,1450367
200900035848,92154,2009,1450521
201100044866,-84,2011,1450609
201000052476,38457,2010,1450645
201000015798,119150,2010,1450670
201000039727,81450,2010,1450672
201000053390,39173,2010,1450673
201000027654,35029,2010,1450707
201000028975,6000,2010,1450713
201000055451,29111.65,2010,1450743
201100016717,6000,2011,1450815
201100062521,56950,2011,1450966
201100023743,7000,2011,1450966
201000055476,40150,2010,1450983
201000052862,50000,2010,1451000
201100013854,6000,2011,1451056
201000042933,6000,2010,1451116
200900055857,6000,2009,1451226
201100045532,63150,2011,1451248
201000056027,45527,2010,1451324
201000057652,45950,2010,1451442
201100060363,6000,2011,1451445
201100062694,50000,2011,1451510
201100055691,67750,2011,1451511
201100026391,46150,2011,1451734
201100027754,6000,2011,1451749
201100009807,804,2011,1451798
201100061220,56950,2011,1451842
201000049792,42150,2010,1452040
201100011350,6000,2011,1452170
201100022895,208450,2011,1452296
201100052800,38550,2011,1452383
201000021898,42150,2010,1452400
201100008185,724304,2011,1452533
201100022179,34594.35,2011,1452859
201100051888,6000,2011,1453034
201100062081,50000,2011,1453241
201100062404,76250,2011,1453264
201100040214,3000,2011,1453336
201100051760,50000,2011,1453751
201100055443,3169.86,2011,1453972
200700043353,79248.75,2007,1455725
200800045995,35311.25,2008,1455790
200700040190,37250,2007,1455797
200900041021,102150,2009,1455821
200900013001,27650,2009,1455882
200900050184,42150,2009,1455931
200700045766,6000,2007,1455960
200800033396,31288.73,2008,1456065
200800053874,57689.7,2008,1456095
200700036469,6000,2007,1456114
200700035959,43960,2007,1456118
200900055137,6000,2009,1456191
201000012328,35000,2010,1456249
200900028149,6000,2009,1456254
200800053422,45319.22,2008,1456302
200800054078,3272.5,2008,1456313
200800051962,384360,2008,1456349
200900021471,6000,2009,1456473
200900008190,6000,2009,1456509
200800049761,57150,2008,1456509
200800054666,66650,2008,1456510
200800031074,804,2008,1456520
200900008759,53039.85,2009,1456553
200900031336,67164,2009,1456615
201000021919,6000,2010,1456867
200900007220,12830,2009,1456889
201000010180,30382.74,2010,1456940
200900030735,42150,2009,1456960
201000057360,10630.15,2010,1457149
200900051539,275598.75,2009,1457361
201000008433,12000,2010,1457477
201000057777,6000,2010,1457518
201000017979,9650,2010,1457671
201000008751,35000,2010,1457671
201000017706,6804,2010,1457683
201000008765,41000,2010,1457695
201000022837,35891.73,2010,1457711
201000028566,38650,2010,1457788
201000034367,42150,2010,1457802
201000027645,1535835.33,2010,1457828
201000053205,50000,2010,1457869
200700019275,108058.12,2007,1458032
201100038581,6000,2011,1458032
201000052744,6000,2010,1458033
200900046923,46376,2009,1458037
200800008751,-750,2008,1458038
200900004511,-4500,2009,1458048
200900005576,1750.2,2009,1458048
200800002159,29566.23,2008,1458050
201000045247,-4600,2010,1458055
200800015636,1392.96,2008,1458068
201000005282,987,2010,1458070
200700023261,43921.75,2007,1458071
200700015371,28041.83,2007,1458076
200700041259,-3700,2007,1458082
200900018658,-1274.85,2009,1458082
201100040199,-1546,2011,1458089
200700027430,6000,2007,1458089
201000042308,6000,2010,1458094
201000021511,-1896,2010,1458102
200700014942,810,2007,1458110
200900036944,-3600,2009,1458124
201100034788,6000,2011,1458134
200700046553,6000,2007,1458162
200800038004,261.8,2008,1458165
200800051185,43909.73,2008,1458187
201000017658,5905.88,2010,1458213
201000030467,12715,2010,1458213
201000012832,-3501,2010,1458216
200900003996,6000,2009,1458219
200900031352,35176.25,2009,1458224
201000048331,166760,2010,1458228
201000048495,6000,2010,1458232
201100001607,-5184,2011,1458237
200800041474,18785.39,2008,1458253
200800019814,32398.98,2008,1458253
200800017656,-5100,2008,1458262
200900002311,-807,2009,1458262
201000000864,6000,2010,1458263
200900006583,-1296.6,2009,1458265
200700014411,-3858,2007,1458267
201000027453,-220,2010,1458267
201000001836,6000,2010,1458278
201100022998,-2328,2011,1458278
200900028831,-1593.6,2009,1458281
200900003663,6000,2009,1458283
201000051106,6000,2010,1458284
200800044129,6000,2008,1458289
200800012562,-4041.6,2008,1458293
200700046008,35535.13,2007,1458297
200700013983,21347.8,2007,1458303
200800021062,-1930.2,2008,1458308
201100017023,-2582,2011,1458311
200800025564,6000,2008,1458326
200800025565,6000,2008,1458329
201000005830,10291.8,2010,1458329
200700012082,43300,2007,1458337
201100031933,6000,2011,1458354
200900003626,6000,2009,1458363
200900028899,40550,2009,1458363
200700011085,32352.36,2007,1458376
200800020198,-3538.02,2008,1458383
200700038074,34000,2007,1458394
200900023121,6000,2009,1458399
201100007293,6000,2011,1458402
201000015333,6000,2010,1458405
200900031954,6000,2009,1458407
200900013692,938.4,2009,1458407
200700024300,32830,2007,1458410
200800039749,6000,2008,1458414
201000004974,-237,2010,1458432
200700007007,76472.09,2007,1458433
200700027710,-407.18,2007,1458441
201000002499,6000,2010,1458451
200800011991,-4898.4,2008,1458453
200800030858,6000,2008,1458456
200700044494,76533.5,2007,1458486
200700020709,6000,2007,1458493
201100012746,-4700,2011,1458521
200700027326,64364.55,2007,1458525
200900020797,1548,2009,1458526
200900049114,6000,2009,1458533
200800025443,143673.08,2008,1458541
200700041539,25742.76,2007,1458549
200800041303,50946.25,2008,1458550
200700035517,6000,2007,1458554
200700027408,-4754,2007,1458562
200900019468,-1614,2009,1458565
200900043878,6000,2009,1458584
200900017882,30596.05,2009,1458597
201000029340,-1167,2010,1458626
201000032748,956.4,2010,1458634
200700038081,35963.29,2007,1458635
200800044141,6000,2008,1458646
200700007032,33600,2007,1458651
200700042224,6000,2007,1458667
200900016834,-4500,2009,1458668
201100051689,32464,2011,1458671
201100001782,-1860,2011,1458671
200700010178,2290.8,2007,1458690
201000029765,3335.04,2010,1458721
200700013794,-3902.07,2007,1458724
200700013887,10418.98,2007,1458732
201000052141,90578.05,2010,1458732
201000010698,33906.96,2010,1458732
201100060158,100484.1,2011,1458735
200700029386,6000,2007,1458759
200700024294,6000,2007,1458759
200900024127,16000,2009,1458762
200800023288,39828.53,2008,1458764
200800040338,3350,2008,1458769
200900009690,33141.44,2009,1458769
200900006411,43930,2009,1458789
200700022497,2313,2007,1458791
200800005188,1475,2008,1458795
200800021674,-1700,2008,1458797
200700011988,31800,2007,1458813
200700032439,6000,2007,1458819
200800042366,39500,2008,1458848
200900000357,6000,2009,1458848
201100042942,7336,2011,1458870
200800002213,7140.39,2008,1458870
200700013705,3804.36,2007,1458870
201100019108,-4096.69,2011,1458883
201100055000,-4400,2011,1458889
200700012363,6000,2007,1458911
200800044652,6081.69,2008,1458923
200900053171,148899.69,2009,1458923
201100010136,6000,2011,1458924
200900002203,19150,2009,1458931
201000042043,6000,2010,1458956
201000028876,6000,2010,1458965
200900000370,-1960.8,2009,1458969
200900039366,31150,2009,1458976
200700037802,57900,2007,1458978
200700046492,3000,2007,1458980
201000054211,83400,2010,1458995
200800018670,3126,2008,1458995
200700033647,44000,2007,1459010
201000037260,6000,2010,1459017
200700006657,15075.51,2007,1459019
201100029182,6000,2011,1459022
201100021679,9361.2,2011,1459030
200700024942,62395.8,2007,1459072
200700004420,6000,2007,1459092
200800046884,4635,2008,1459096
200800051732,25718.25,2008,1459100
200800029930,14430,2008,1459103
200700010122,20768.52,2007,1459103
201000047074,-1236.17,2010,1459103
201000031767,6000,2010,1459113
200900002573,101704,2009,1459115
200700006996,1277.61,2007,1459124
200800046303,1830.14,2008,1459124
200800003825,6000,2008,1459129
200900011490,6804,2009,1459133
201100040402,6000,2011,1459137
200700011217,57537.36,2007,1459146
200700028738,12000,2007,1459146
200800037513,17933.9,2008,1459148
200800021108,6000,2008,1459148
200700043629,240577.34,2007,1459149
201100014459,6000,2011,1459164
200700020044,-349.28,2007,1459172
200700024434,15941.05,2007,1459173
201000005653,6000,2010,1459181
201000043771,-2917.81,2010,1459185
200700031745,40868.95,2007,1459196
200700008701,-2205.09,2007,1459198
200800027696,27619.09,2008,1459198
200700026252,36252.02,2007,1459249
200700004211,630,2007,1459255
200700000490,69031.82,2007,1459264
200800044123,804,2008,1459264
200800037221,93600,2008,1459264
200900005577,6000,2009,1459267
200700025550,3769.56,2007,1459274
200800014474,6000,2008,1459275
200800044113,450,2008,1459275
200700001178,6000,2007,1459279
200900030927,11086.13,2009,1459280
201000009290,6000,2010,1459284
200700008697,128288.09,2007,1459299
200900010084,92387.85,2009,1459301
200700044367,6000,2007,1459329
200700013862,-4204.8,2007,1459368
200700046068,48377.63,2007,1459380
200700032111,6000,2007,1459402
200900027987,-3540,2009,1459402
200700003847,6000,2007,1459414
200700022580,25603.93,2007,1459419
200800020220,27446.05,2008,1459419
200700025308,43916.62,2007,1459423
200800014121,50171.15,2008,1459517
201000059081,59650,2010,1459522
